"EMFAC2017 (v1.0.2) Emissions Inventory"
"Region Type: County"
"Region: TRINITY"
"Calendar Year: 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019"
"Season: Annual"
"Vehicle Classification: EMFAC2007 Categories"
"Units: miles/day for VMT, trips/day for Trips, tons/day for Emissions, 1000 gallons/day for Fuel Consumption"

Region,"Calendar Year","Vehicle Category","Model Year",Speed,Fuel,Population,VMT,Trips,ROG_RUNEX,ROG_IDLEX,ROG_STREX,ROG_TOTEX,ROG_DIURN,ROG_HTSK,ROG_RUNLS,ROG_RESTL,ROG_TOTAL,TOG_RUNEX,TOG_IDLEX,TOG_STREX,TOG_TOTEX,TOG_DIURN,TOG_HTSK,TOG_RUNLS,TOG_RESTL,TOG_TOTAL,CO_RUNEX,CO_IDLEX,CO_STREX,CO_TOTEX,NOx_RUNEX,NOx_IDLEX,NOx_STREX,NOx_TOTEX,CO2_RUNEX,CO2_IDLEX,CO2_STREX,CO2_TOTEX,CH4_RUNEX,CH4_IDLEX,CH4_STREX,CH4_TOTEX,PM10_RUNEX,PM10_IDLEX,PM10_STREX,PM10_TOTEX,PM10_PMTW,PM10_PMBW,PM10_TOTAL,PM2_5_RUNEX,PM2_5_IDLEX,PM2_5_STREX,PM2_5_TOTEX,PM2_5_PMTW,PM2_5_PMBW,PM2_5_TOTAL,SOx_RUNEX,SOx_IDLEX,SOx_STREX,SOx_TOTEX,N2O_RUNEX,N2O_IDLEX,N2O_STREX,N2O_TOTEX,"Fuel Consumption"
TRINITY,2001,HHDT,Aggregated,Aggregated,GAS,31.302811338643732,891.4102394014056,626.3066492635838,0.009064646146044141,0,0,0.009064646146044141,0.000008925241985360903,0.000993534397530563,0.0055134142611097635,0.0000029786849586946575,0.015583498731628523,0.010029126327683224,0,0,0.010029126327683224,0.000008925245019944221,0.0009978138314691001,0.005537162097284185,0.00000297868597144789,0.0165760061874279,0.30085092534994856,0,0.0007336873744788349,0.3015846127244274,0.02247657438599693,0,0.00009425039405367902,0.02257082478005061,2.74761552887974,0,0.10518658854868868,2.852802117428429,0.0010076851343154697,0,0,0.0010076851343154697,0.00002174703597027937,0,0.00000898911630222341,0.00003073615227250278,0.000019652231791319714,0.00006066643953980398,0.00011105482360362647,0.00002064609634986376,0,0.000008570647820515884,0.000029216744170379645,0.0000049130579478299284,0.00002599990265991598,0.000060129704778125555,0.00003873225053396878,0,0.0000014827814363614408,0.000040215031970330226,0.0005130866989657817,0,0.0000032752615640452245,0.0005163619605298269,0.292467110442011
TRINITY,2001,HHDT,Aggregated,Aggregated,DSL,246.87713077804975,49662.341397356686,2885.7716921229285,0.08218886078129557,0.00888936755195125,0,0.09107822833324683,0,0,0,0,0.09107822833324683,0.0935657616775062,0.010119868287782783,0,0.10368562996528899,0,0,0,0,0.10368562996528899,0.2324627241860503,0.03304504982934244,0,0.2655077740153927,1.2303550598796995,0.06801137898275353,0,1.298366438862453,95.90659876335111,4.38267714158409,0,100.28927590493521,0.0038174597125841675,0.00041288809915771067,0,0.004230347811741878,0.04150894669939062,0.001507294817801244,0,0.04301624151719186,0.001960252706825796,0.0033618333922062434,0.0483383276162239,0.039713288039356656,0.0014420899111961582,0,0.04115537795055282,0.000490063176706449,0.0014407857395169605,0.043086226866776225,0.00843456815883432,0.0003854373895592896,0,0.00882000554839361,0.015035679204137183,0.0006870906528419653,0,0.01572276985697915,8.914663107939752
TRINITY,2001,LDA,Aggregated,Aggregated,GAS,14677.577751979868,532026.6485396121,67779.71428527025,0.26136832160587825,0,0.13836914788110377,0.399737469486982,0.017717737858651737,0.04311546006471164,0.18297762531581063,0.007182477051502694,0.6507307697776586,0.30844722879674613,0,0.1479916877939298,0.4564389165906759,0.017717743882684673,0.04330117055801233,0.18376576175247122,0.007182479493545729,0.7084060722773899,4.767113834020747,0,0.7106825662653414,5.477796400286088,0.5658666541405268,0,0.07508971290645669,0.6409563670469836,246.69283968593913,0,7.043112554545335,253.73595224048447,0.04054180870998496,0,0.021835785048290614,0.062377593758275576,0.009733913314908721,0,0.0009833636829282581,0.01071727699783698,0.0046916719391872684,0.021552367970641514,0.03696131690766576,0.008983297519912519,0,0.0009102478067834664,0.009893545326695985,0.0011729179847968171,0.009236729130274934,0.020303192441767738,0.0034775494501400445,0,0.00009928448763456185,0.0035768339377746064,0.03137991702338356,0,0.0046766422326064445,0.03605655925599,26.01281747292041
TRINITY,2001,LDA,Aggregated,Aggregated,DSL,106.27777259961678,2683.621896352085,441.1697628599423,0.0013470150830706216,0,0,0.0013470150830706216,0,0,0,0,0.0013470150830706216,0.0015334871164283032,0,0,0.0015334871164283032,0,0,0,0,0.0015334871164283032,0.005816347261907984,0,0,0.005816347261907984,0.004523082622758762,0,0,0.004523082622758762,1.2300650280475935,0,0,1.2300650280475935,0.00006256627588376188,0,0,0.00006256627588376188,0.001072543501925923,0,0,0.001072543501925923,0.00002366549416474609,0.00010871336381930228,0.0012049223599099712,0.0010261457448003544,0,0,0.0010261457448003544,0.000005916373541186523,0.00004659144163684385,0.0010786535599783848,0.00010824862572662148,0,0,0.00010824862572662148,0.00019284244671826582,0,0,0.00019284244671826582,0.1093398593913187
TRINITY,2001,LDA,Aggregated,Aggregated,ELEC,0.9678506483805118,27.793395617227713,4.628100035888315,0,0,0,0,0.000000016361866932231298,0.00000002502301240469991,0,0.000000004263492817079289,0.0000000456483721540105,0,0,0,0,0.000000016361872495267963,0.00000002513079360361488,0,0.000000004263494266667344,0.000000045756160365550185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000024509579486293137,0.000001125908807651591,0.0000013710046025145224,0,0,0,0,0.00000006127394871573284,0.0000004825323461363962,0.0000005438062948521291,0,0,0,0,0,0,0,0,0
TRINITY,2001,LDT1,Aggregated,Aggregated,GAS,4742.106622229896,145151.77138186927,20533.982265520208,0.1851440504489128,0,0.05740852847360672,0.24255257892251952,0.00905726226692548,0.02586634436068169,0.09571432500421895,0.004154676023600867,0.3773451865779465,0.2115153354032699,0,0.06152568992401724,0.27304102532728713,0.009057265346395704,0.02597775802909429,0.09612659370054724,0.004154677436191198,0.40835731983951556,3.2601347849627533,0,0.3931174330481573,3.653252218010911,0.31478657984904923,0,0.029289906238894416,0.34407648608794367,80.63014081782721,0,2.904961898544643,83.53510271637185,0.024622650913567547,0,0.008222701739319806,0.03284535265288735,0.004183218098752496,0,0.0004739200663681084,0.004657138165120604,0.0012800195151595635,0.005880089647764244,0.01181724732804441,0.0038859453549967738,0,0.00044174801668889354,0.004327693371685667,0.0003200048787898909,0.0025200384204703908,0.007167736670945949,0.0011366171074228028,0,0.00004095031159324525,0.001177567419016048,0.014105406352395822,0,0.0014658299073202709,0.015571236259716093,8.563955404644986
TRINITY,2001,LDT1,Aggregated,Aggregated,DSL,17.556994337208305,440.77269068345413,71.96343578587613,0.00021887604446489215,0,0,0.00021887604446489215,0,0,0,0,0.00021887604446489215,0.00024917582475511406,0,0,0.00024917582475511406,0,0,0,0,0.00024917582475511406,0.0009700273368164545,0,0,0.0009700273368164545,0.0007302541960862085,0,0,0.0007302541960862085,0.24192478102390136,0,0,0.24192478102390136,0.000010166373899184474,0,0,0.000010166373899184474,0.00017816695562576792,0,0,0.00017816695562576792,0.000003886949779895588,0.000017855675551395356,0.00019990958095705887,0.00017045953199205764,0,0,0.00017045953199205764,0.000000971737444973897,0.000007652432379169438,0.00017908370181620099,0.000021289951732566355,0,0,0.000021289951732566355,0.00003792756125135906,0,0,0.00003792756125135906,0.021504571658633852
TRINITY,2001,LDT1,Aggregated,Aggregated,ELEC,0.40897392717762365,11.492205971875228,1.9410612911274532,0,0,0,0,0.000000006913852861936122,0.000000010494846781513517,0,0.0000000018015769311227298,0.00000001921027657457237,0,0,0,0,0.000000006913855212646901,0.000000010540051057891051,0,0.0000000018015775436590968,0.000000019255483814197048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000010134390904216693,0.0000004655485821624543,0.0000005668924912046212,0,0,0,0,0.00000002533597726054173,0.00000019952082092676613,0.00000022485679818730786,0,0,0,0,0,0,0,0,0
TRINITY,2001,LDT2,Aggregated,Aggregated,GAS,4741.770314333818,176883.69960341055,22183.010970712632,0.09802591378541486,0,0.051581750189500904,0.14960766397491576,0.005227621262205628,0.012910298059881834,0.04935917352252687,0.0021369040811133324,0.21924166090064343,0.11562942134575943,0,0.055152024419501296,0.17078144576526072,0.005227623039597467,0.012965906368775235,0.04957177745740367,0.002136904807660969,0.24068365743869805,1.9414510962811884,0,0.27979859655810835,2.221249692839297,0.31785777923465736,0,0.0441299081058875,0.3619876873405449,112.14517872351176,0,3.0140464988290514,115.15922522234081,0.014955357776308941,0,0.008083224692632887,0.023038582468941828,0.0030045771651463914,0,0.0002843341668840932,0.0032889113320304845,0.00155984722232793,0.007165548177568927,0.012014306731927342,0.00277632152261939,0,0.00026343406010578954,0.0030397555827251796,0.0003899618055819825,0.003070949218958112,0.006500666607265274,0.0015808744392512418,0,0.00004248804204468733,0.0016233624812959293,0.015227617099068266,0,0.0023371022813593843,0.01756471938042765,11.806036470513709
TRINITY,2001,LDT2,Aggregated,Aggregated,DSL,1.408973927177623,35.05849517243525,5.768649399309454,0.000016117077316550608,0,0,0.000016117077316550608,0,0,0,0,0.000016117077316550608,0.000018348220988787123,0,0,0.000018348220988787123,0,0,0,0,0.000018348220988787123,0.00006502756898025537,0,0,0.00006502756898025537,0.00006316128111237821,0,0,0.00006316128111237821,0.022848629518735054,0,0,0.022848629518735054,0.0000007486074346907361,0,0,0.0000007486074346907361,0.000013831285402714037,0,0,0.000013831285402714037,0.00000030916300618050764,0.0000014202175596417065,0.00001556066596853625,0.00001323295011869321,0,0,0.00001323295011869321,0.00000007729075154512691,0.0000006086646684178743,0.000013918905538656212,0.0000020107333260791544,0,0,0.0000020107333260791544,0.000003582075353809322,0,0,0.000003582075353809322,0.0020310031436534433
