"EMFAC2017 (v1.0.2) Emissions Inventory"
"Region Type: County"
"Region: KINGS"
"Calendar Year: 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019"
"Season: Annual"
"Vehicle Classification: EMFAC2007 Categories"
"Units: miles/day for VMT, trips/day for Trips, tons/day for Emissions, 1000 gallons/day for Fuel Consumption"

Region,"Calendar Year","Vehicle Category","Model Year",Speed,Fuel,Population,VMT,Trips,ROG_RUNEX,ROG_IDLEX,ROG_STREX,ROG_TOTEX,ROG_DIURN,ROG_HTSK,ROG_RUNLS,ROG_RESTL,ROG_TOTAL,TOG_RUNEX,TOG_IDLEX,TOG_STREX,TOG_TOTEX,TOG_DIURN,TOG_HTSK,TOG_RUNLS,TOG_RESTL,TOG_TOTAL,CO_RUNEX,CO_IDLEX,CO_STREX,CO_TOTEX,NOx_RUNEX,NOx_IDLEX,NOx_STREX,NOx_TOTEX,CO2_RUNEX,CO2_IDLEX,CO2_STREX,CO2_TOTEX,CH4_RUNEX,CH4_IDLEX,CH4_STREX,CH4_TOTEX,PM10_RUNEX,PM10_IDLEX,PM10_STREX,PM10_TOTEX,PM10_PMTW,PM10_PMBW,PM10_TOTAL,PM2_5_RUNEX,PM2_5_IDLEX,PM2_5_STREX,PM2_5_TOTEX,PM2_5_PMTW,PM2_5_PMBW,PM2_5_TOTAL,SOx_RUNEX,SOx_IDLEX,SOx_STREX,SOx_TOTEX,N2O_RUNEX,N2O_IDLEX,N2O_STREX,N2O_TOTEX,"Fuel Consumption"
KINGS,2001,HHDT,Aggregated,Aggregated,GAS,31.917502383616437,2234.203597949772,638.6053876913975,0.011558311490976407,0,0,0.011558311490976407,0.0000134165584594602,0.0008446844533399423,0.004383286033651182,0.0000049591907274947534,0.016804657727154487,0.013403421831966245,0,0,0.013403421831966245,0.00001341656302109164,0.0008483227484266172,0.0044021660875892725,0.000004959192413620178,0.018672286423416846,0.33972535435444406,0,0.0021223098035629026,0.341847664158007,0.05313473616298658,0,0.0003346183541551911,0.05346935451714177,6.183415045694017,0,0.08545866381647017,6.268873709510487,0.0014548893782302499,0,0,0.0014548893782302499,0.000026699778606920307,0,0.000006632341255239928,0.000033332119862160235,0.00004925575793855994,0.0001520525247563345,0.00023464040255705468,0.000025080053102415406,0,0.0000063118694463299,0.00003139192254874531,0.000012313939484639985,0.00006516536775271479,0.00010887122978610008,0.00008716560893910103,0,0.000001204683239866275,0.00008837029217896731,0.001209567220730562,0,0.000009205112988155347,0.0012187723337187173,0.6426801804252444
KINGS,2001,HHDT,Aggregated,Aggregated,DSL,2788.1385318514726,564155.3727213691,32584.050859695042,0.9394716861012684,0.09036184090398137,0,1.0298335270052499,0,0,0,0,1.0298335270052499,1.0695170008308592,0.10287007740940474,0,1.172387078240264,0,0,0,0,1.172387078240264,2.5734206258751615,0.3407866917913303,0,2.914207317666492,14.018219526504346,0.7091998413803237,0,14.72741936788467,1087.0179598286823,45.47045909411789,0,1132.4884189228,0.043636026569932665,0.004197073471109514,0,0.04783310004104218,0.45816672247694196,0.015180745695069841,0,0.4733474681720118,0.022351052450566133,0.038332054952720934,0.5340305755752989,0.43834663287280834,0.014524033356148311,0,0.45287066622895666,0.005587763112641533,0.016428023551166123,0.4748864528927643,0.09559850094022564,0.003998929076706886,0,0.09959743001693253,0.17041635866421023,0.007128594330521219,0,0.17754495299473144,100.66632386407855
KINGS,2001,LDA,Aggregated,Aggregated,GAS,57484.698117229775,2230564.8025087276,268060.7653856723,0.5872639505439788,0,0.44330025351598595,1.0305642040599647,0.11987477998388796,0.1676927167641179,0.5984466269599491,0.05718032779420771,1.9737586555621274,0.6990166594833891,0,0.47400678352973674,1.1730234430131259,0.11987482074132713,0.16841501677219975,0.6010243060138205,0.05718034723552584,2.1195179337759993,14.01645846152154,0,2.2139431640581364,16.230401625579674,1.8799428712576396,0,0.27635209789194737,2.156294969149587,899.1845605710998,0,26.159081288778577,925.3436418598784,0.09891905623805654,0,0.07439493413608361,0.17331399037414014,0.023147284995748092,0,0.003526055680700009,0.026673340676448103,0.019670214492441555,0.0903600478246534,0.13670360299354306,0.02135174885505347,0,0.003262102328860464,0.024613851183913932,0.004917553623110389,0.03872573478199431,0.06825713958901863,0.012675514936588063,0,0.0003687561376640383,0.0130442710742521,0.1108020788612109,0,0.018386432041299083,0.12918851090251,94.86552868398707
KINGS,2001,LDA,Aggregated,Aggregated,DSL,385.9209373982207,9885.272600751112,1597.452648733993,0.0035690807385735093,0,0,0.0035690807385735093,0,0,0,0,0.0035690807385735093,0.004063161132255818,0,0,0.004063161132255818,0,0,0,0,0.004063161132255818,0.019260578659297083,0,0,0.019260578659297083,0.019057306180660576,0,0,0.019057306180660576,3.739792472957887,0,0,3.739792472957887,0.00016577697825919847,0,0,0.00016577697825919847,0.0029128498511373615,0,0,0.0029128498511373615,0.0000871731823950311,0.00040045180662717414,0.0034004748401595666,0.002786841255967436,0,0,0.002786841255967436,0.000021793295598757775,0.0001716222028402175,0.002980256754406411,0.0003291105644577278,0,0,0.0003291105644577278,0.0005863029305438056,0,0,0.0005863029305438056,0.33242826502836387
KINGS,2001,LDA,Aggregated,Aggregated,ELEC,2.175141009638396,62.46268957436115,10.401160759270208,0,0,0,0,0.00000007320132755740798,0.00000005623654905560842,0,0.00000002669043786725229,0.0000001561283144802687,0,0,0,0,0.0000000732013524458679,0.00000005647877579402126,0,0.000000026690446942004272,0.00000015637057518189345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000005508266338286171,0.00000253035984915021,0.000003081186482978827,0,0,0,0,0.00000013770665845715428,0.0000010844399353500898,0.000001222146593807244,0,0,0,0,0,0,0,0,0
KINGS,2001,LDT1,Aggregated,Aggregated,GAS,11942.216654240228,405158.4302253175,53615.755368677885,0.247234288408992,0,0.10532456093510288,0.35255884934409487,0.03417221583060711,0.05270554940681013,0.18067691461314078,0.017671343023172175,0.6377848722178251,0.2824867566474022,0,0.11278671664319369,0.39527347329059587,0.03417222744916448,0.05293256713004284,0.1814551412374303,0.01767134903143087,0.6815047581386644,5.418716750480738,0,0.6054391263488923,6.02415587682963,0.6457035268254632,0,0.06861259950858195,0.7143161263340452,189.47974463033484,0,6.367070900509958,195.8468155308448,0.03524629652618823,0,0.016632450588167896,0.051878747114356125,0.006118305031785182,0,0.0009175604470096664,0.007035865478794849,0.003572885762829895,0.016412943972999833,0.027021695214624577,0.005680722059424776,0,0.0008538065015739043,0.00653452856099868,0.0008932214407074738,0.007034118845571356,0.01446186884727751,0.002671034889341598,0,0.00008975454633081153,0.002760789435672409,0.030870772388580367,0,0.003830898830402319,0.03470167121898268,20.078067061730835
KINGS,2001,LDT1,Aggregated,Aggregated,DSL,40.48875153766285,1113.7904959673751,169.41030686519318,0.00034759741288989437,0,0,0.00034759741288989437,0,0,0,0,0.00034759741288989437,0.0003957165447289326,0,0,0.0003957165447289326,0,0,0,0,0.0003957165447289326,0.0022250882759619903,0,0,0.0022250882759619903,0.0020075014610464563,0,0,0.0020075014610464563,0.5041638136792903,0,0,0.5041638136792903,0.000016145235420656997,0,0,0.000016145235420656997,0.0002952075910813986,0,0,0.0002952075910813986,0.00000982195089363937,0.00004511958691765586,0.0003501491288926938,0.00028243704136660954,0,0,0.00028243704136660954,0.0000024554877234098425,0.000019336965821852503,0.0003042294949118719,0.000044367605555373915,0,0,0.000044367605555373915,0.00007903987281960545,0,0,0.00007903987281960545,0.04481486688990857
KINGS,2001,LDT1,Aggregated,Aggregated,ELEC,1.9191252414465276,48.70960965854989,8.864848034410802,0,0,0,0,0.0000000645854750567051,0.00000004793007943015735,0,0.00000002354895282160097,0.00000013606450730846344,0,0,0,0,0.00000006458549701577413,0.00000004813652785217477,0,0.00000002354896082824767,0.00000013627098569619656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000042954522941865083,0.0000019732233976419274,0.000002402768627060578,0,0,0,0,0.00000010738630735466271,0.0000008456671704179688,0.0000009530534777726314,0,0,0,0,0,0,0,0,0
KINGS,2001,LDT2,Aggregated,Aggregated,GAS,17791.14504617942,673380.5843889283,83813.38496696761,0.2284848640163407,0,0.15883274791180288,0.38731761192814357,0.03452060536629399,0.048939278014730414,0.160944179631778,0.01663382842400824,0.6483555033649543,0.26979972830394117,0,0.16978695307046549,0.43958668137440665,0.03452061710330383,0.04915007334077478,0.1616374117797924,0.016633834079511852,0.7015286176777895,5.69619512447464,0,0.8260628026522888,6.522257927126929,1.0174659275768896,0,0.15456900518663197,1.1720349327635216,374.74517176994686,0,10.802156852329416,385.54732862227627,0.03668980255242708,0,0.026328391193352323,0.0630181937457794,0.006990171862978092,0,0.0009930491245007163,0.007983220987478808,0.005938200277830319,0.027278607526283027,0.04120002879159215,0.0064611780838999214,0,0.0009191719291586248,0.007380350013058546,0.0014845500694575797,0.011690831796978437,0.02055573187949456,0.00528266190332193,0,0.00015227452353286036,0.005434936426854791,0.05076247304091661,0,0.008671268934840836,0.059433741975757445,39.526019856728624
KINGS,2001,LDT2,Aggregated,Aggregated,DSL,1.9191252414465274,57.23514422806082,8.320745931885401,0.00001916424284857825,0,0,0.00001916424284857825,0,0,0,0,0.00001916424284857825,0.000021817216357671045,0,0,0.000021817216357671045,0,0,0,0,0.000021817216357671045,0.0001288109492780129,0,0,0.0001288109492780129,0.00009717207397888852,0,0,0.00009717207397888852,0.028598121328535495,0,0,0.028598121328535495,0.0000008901424492101953,0,0,0.0000008901424492101953,0.000014150016294619584,0,0,0.000014150016294619584,0.0000005047275749198409,0.0000023185922972880196,0.000016973336166827446,0.000013537892853303037,0,0,0.000013537892853303037,0.00000012618189372996023,0.000000993682413123437,0.000014657757160156434,0.000002516702175567722,0,0,0.000002516702175567722,0.000004483447267250674,0,0,0.000004483447267250674,0.002542072568213001
